,Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities,pdc
12380,19487,not,The Gambia,13.4667,-16.6,11-03-2020,0,0,0
12381,19488,not,The Gambia,13.4667,-16.6,12-03-2020,0,0,0
12382,19489,not,The Gambia,13.4667,-16.6,13-03-2020,0,0,0
12383,19490,not,The Gambia,13.4667,-16.6,14-03-2020,0,0,0
12384,19491,not,The Gambia,13.4667,-16.6,15-03-2020,0,0,0
12385,19492,not,The Gambia,13.4667,-16.6,16-03-2020,0,0,0
12386,19493,not,The Gambia,13.4667,-16.6,17-03-2020,0,0,0
12387,19494,not,The Gambia,13.4667,-16.6,18-03-2020,0,0,0
12388,19495,not,The Gambia,13.4667,-16.6,19-03-2020,0,0,0
12389,19496,not,The Gambia,13.4667,-16.6,20-03-2020,0,0,0
12390,19531,not,Togo,8.6195,0.8248,22-01-2020,0,0,2
12391,19532,not,Togo,8.6195,0.8248,23-01-2020,0,0,0
12392,19533,not,Togo,8.6195,0.8248,24-01-2020,0,0,0
12393,19534,not,Togo,8.6195,0.8248,25-01-2020,0,0,0
12394,19535,not,Togo,8.6195,0.8248,26-01-2020,0,0,0
12395,19536,not,Togo,8.6195,0.8248,27-01-2020,0,0,0
12396,19537,not,Togo,8.6195,0.8248,28-01-2020,0,0,0
12397,19538,not,Togo,8.6195,0.8248,29-01-2020,0,0,0
12398,19539,not,Togo,8.6195,0.8248,30-01-2020,0,0,0
12399,19540,not,Togo,8.6195,0.8248,31-01-2020,0,0,0
12400,19541,not,Togo,8.6195,0.8248,01-02-2020,0,0,0
12401,19542,not,Togo,8.6195,0.8248,02-02-2020,0,0,0
12402,19543,not,Togo,8.6195,0.8248,03-02-2020,0,0,0
12403,19544,not,Togo,8.6195,0.8248,04-02-2020,0,0,0
12404,19545,not,Togo,8.6195,0.8248,05-02-2020,0,0,0
12405,19546,not,Togo,8.6195,0.8248,06-02-2020,0,0,0
12406,19547,not,Togo,8.6195,0.8248,07-02-2020,0,0,0
12407,19548,not,Togo,8.6195,0.8248,08-02-2020,0,0,0
12408,19549,not,Togo,8.6195,0.8248,09-02-2020,0,0,0
12409,19550,not,Togo,8.6195,0.8248,10-02-2020,0,0,0
12410,19551,not,Togo,8.6195,0.8248,11-02-2020,0,0,0
12411,19552,not,Togo,8.6195,0.8248,12-02-2020,0,0,0
12412,19553,not,Togo,8.6195,0.8248,13-02-2020,0,0,0
12413,19554,not,Togo,8.6195,0.8248,14-02-2020,0,0,0
12414,19555,not,Togo,8.6195,0.8248,15-02-2020,0,0,0
12415,19556,not,Togo,8.6195,0.8248,16-02-2020,0,0,0
12416,19557,not,Togo,8.6195,0.8248,17-02-2020,0,0,0
12417,19558,not,Togo,8.6195,0.8248,18-02-2020,0,0,0
12418,19559,not,Togo,8.6195,0.8248,19-02-2020,0,0,0
12419,19560,not,Togo,8.6195,0.8248,20-02-2020,0,0,0
12420,19561,not,Togo,8.6195,0.8248,21-02-2020,0,0,0
12421,19562,not,Togo,8.6195,0.8248,22-02-2020,0,0,0
12422,19563,not,Togo,8.6195,0.8248,23-02-2020,0,0,0
12423,19564,not,Togo,8.6195,0.8248,24-02-2020,0,0,0
12424,19565,not,Togo,8.6195,0.8248,25-02-2020,0,0,0
12425,19566,not,Togo,8.6195,0.8248,26-02-2020,0,0,0
12426,19567,not,Togo,8.6195,0.8248,27-02-2020,0,0,0
12427,19568,not,Togo,8.6195,0.8248,28-02-2020,0,0,0
12428,19569,not,Togo,8.6195,0.8248,29-02-2020,0,0,0
12429,19570,not,Togo,8.6195,0.8248,01-03-2020,0,0,0
12430,19571,not,Togo,8.6195,0.8248,02-03-2020,0,0,0
12431,19572,not,Togo,8.6195,0.8248,03-03-2020,0,0,0
12432,19573,not,Togo,8.6195,0.8248,04-03-2020,0,0,0
12433,19574,not,Togo,8.6195,0.8248,05-03-2020,0,0,0
12434,19575,not,Togo,8.6195,0.8248,06-03-2020,1,0,0
12435,19576,not,Togo,8.6195,0.8248,07-03-2020,1,0,1
12436,19577,not,Togo,8.6195,0.8248,08-03-2020,1,0,1
12437,19578,not,Togo,8.6195,0.8248,09-03-2020,1,0,1
12438,19579,not,Togo,8.6195,0.8248,10-03-2020,1,0,1
12439,19580,not,Togo,8.6195,0.8248,11-03-2020,1,0,1
12440,19581,not,Togo,8.6195,0.8248,12-03-2020,1,0,1
12441,19582,not,Togo,8.6195,0.8248,13-03-2020,1,0,1
12442,19583,not,Togo,8.6195,0.8248,14-03-2020,1,0,1
12443,19584,not,Togo,8.6195,0.8248,15-03-2020,1,0,1
12444,19585,not,Togo,8.6195,0.8248,16-03-2020,1,0,1
12445,19586,not,Togo,8.6195,0.8248,17-03-2020,1,0,1
12446,19587,not,Togo,8.6195,0.8248,18-03-2020,1,0,1
12447,19588,not,Togo,8.6195,0.8248,19-03-2020,1,0,1
12448,19589,not,Togo,8.6195,0.8248,20-03-2020,9,0,1
12449,19624,not,Trinidad and Tobago,10.6918,-61.2225,22-01-2020,0,0,2
12450,19625,not,Trinidad and Tobago,10.6918,-61.2225,23-01-2020,0,0,0
12451,19626,not,Trinidad and Tobago,10.6918,-61.2225,24-01-2020,0,0,0
12452,19627,not,Trinidad and Tobago,10.6918,-61.2225,25-01-2020,0,0,0
12453,19628,not,Trinidad and Tobago,10.6918,-61.2225,26-01-2020,0,0,0
12454,19629,not,Trinidad and Tobago,10.6918,-61.2225,27-01-2020,0,0,0
12455,19630,not,Trinidad and Tobago,10.6918,-61.2225,28-01-2020,0,0,0
12456,19631,not,Trinidad and Tobago,10.6918,-61.2225,29-01-2020,0,0,0
12457,19632,not,Trinidad and Tobago,10.6918,-61.2225,30-01-2020,0,0,0
12458,19633,not,Trinidad and Tobago,10.6918,-61.2225,31-01-2020,0,0,0
12459,19634,not,Trinidad and Tobago,10.6918,-61.2225,01-02-2020,0,0,0
12460,19635,not,Trinidad and Tobago,10.6918,-61.2225,02-02-2020,0,0,0
12461,19636,not,Trinidad and Tobago,10.6918,-61.2225,03-02-2020,0,0,0
12462,19637,not,Trinidad and Tobago,10.6918,-61.2225,04-02-2020,0,0,0
12463,19638,not,Trinidad and Tobago,10.6918,-61.2225,05-02-2020,0,0,0
12464,19639,not,Trinidad and Tobago,10.6918,-61.2225,06-02-2020,0,0,0
12465,19640,not,Trinidad and Tobago,10.6918,-61.2225,07-02-2020,0,0,0
12466,19641,not,Trinidad and Tobago,10.6918,-61.2225,08-02-2020,0,0,0
12467,19642,not,Trinidad and Tobago,10.6918,-61.2225,09-02-2020,0,0,0
12468,19643,not,Trinidad and Tobago,10.6918,-61.2225,10-02-2020,0,0,0
12469,19644,not,Trinidad and Tobago,10.6918,-61.2225,11-02-2020,0,0,0
12470,19645,not,Trinidad and Tobago,10.6918,-61.2225,12-02-2020,0,0,0
12471,19646,not,Trinidad and Tobago,10.6918,-61.2225,13-02-2020,0,0,0
12472,19647,not,Trinidad and Tobago,10.6918,-61.2225,14-02-2020,0,0,0
12473,19648,not,Trinidad and Tobago,10.6918,-61.2225,15-02-2020,0,0,0
12474,19649,not,Trinidad and Tobago,10.6918,-61.2225,16-02-2020,0,0,0
12475,19650,not,Trinidad and Tobago,10.6918,-61.2225,17-02-2020,0,0,0
12476,19651,not,Trinidad and Tobago,10.6918,-61.2225,18-02-2020,0,0,0
12477,19652,not,Trinidad and Tobago,10.6918,-61.2225,19-02-2020,0,0,0
12478,19653,not,Trinidad and Tobago,10.6918,-61.2225,20-02-2020,0,0,0
12479,19654,not,Trinidad and Tobago,10.6918,-61.2225,21-02-2020,0,0,0
12480,19655,not,Trinidad and Tobago,10.6918,-61.2225,22-02-2020,0,0,0
12481,19656,not,Trinidad and Tobago,10.6918,-61.2225,23-02-2020,0,0,0
12482,19657,not,Trinidad and Tobago,10.6918,-61.2225,24-02-2020,0,0,0
12483,19658,not,Trinidad and Tobago,10.6918,-61.2225,25-02-2020,0,0,0
12484,19659,not,Trinidad and Tobago,10.6918,-61.2225,26-02-2020,0,0,0
12485,19660,not,Trinidad and Tobago,10.6918,-61.2225,27-02-2020,0,0,0
12486,19661,not,Trinidad and Tobago,10.6918,-61.2225,28-02-2020,0,0,0
12487,19662,not,Trinidad and Tobago,10.6918,-61.2225,29-02-2020,0,0,0
12488,19663,not,Trinidad and Tobago,10.6918,-61.2225,01-03-2020,0,0,0
12489,19664,not,Trinidad and Tobago,10.6918,-61.2225,02-03-2020,0,0,0
12490,19665,not,Trinidad and Tobago,10.6918,-61.2225,03-03-2020,0,0,0
12491,19666,not,Trinidad and Tobago,10.6918,-61.2225,04-03-2020,0,0,0
12492,19667,not,Trinidad and Tobago,10.6918,-61.2225,05-03-2020,0,0,0
12493,19668,not,Trinidad and Tobago,10.6918,-61.2225,06-03-2020,0,0,0
12494,19669,not,Trinidad and Tobago,10.6918,-61.2225,07-03-2020,0,0,0
12495,19670,not,Trinidad and Tobago,10.6918,-61.2225,08-03-2020,0,0,0
12496,19671,not,Trinidad and Tobago,10.6918,-61.2225,09-03-2020,0,0,0
12497,19672,not,Trinidad and Tobago,10.6918,-61.2225,10-03-2020,0,0,0
12498,19673,not,Trinidad and Tobago,10.6918,-61.2225,11-03-2020,0,0,0
12499,19674,not,Trinidad and Tobago,10.6918,-61.2225,12-03-2020,0,0,0
12500,19675,not,Trinidad and Tobago,10.6918,-61.2225,13-03-2020,0,0,0
12501,19676,not,Trinidad and Tobago,10.6918,-61.2225,14-03-2020,2,0,0
12502,19677,not,Trinidad and Tobago,10.6918,-61.2225,15-03-2020,2,0,2
12503,19678,not,Trinidad and Tobago,10.6918,-61.2225,16-03-2020,4,0,2
12504,19679,not,Trinidad and Tobago,10.6918,-61.2225,17-03-2020,5,0,4
12505,19680,not,Trinidad and Tobago,10.6918,-61.2225,18-03-2020,7,0,5
12506,19681,not,Trinidad and Tobago,10.6918,-61.2225,19-03-2020,9,0,7
12507,19682,not,Trinidad and Tobago,10.6918,-61.2225,20-03-2020,9,0,9
12508,19717,not,Tunisia,34.0,9.0,22-01-2020,0,0,2
12509,19718,not,Tunisia,34.0,9.0,23-01-2020,0,0,0
12510,19719,not,Tunisia,34.0,9.0,24-01-2020,0,0,0
12511,19720,not,Tunisia,34.0,9.0,25-01-2020,0,0,0
12512,19721,not,Tunisia,34.0,9.0,26-01-2020,0,0,0
12513,19722,not,Tunisia,34.0,9.0,27-01-2020,0,0,0
12514,19723,not,Tunisia,34.0,9.0,28-01-2020,0,0,0
12515,19724,not,Tunisia,34.0,9.0,29-01-2020,0,0,0
12516,19725,not,Tunisia,34.0,9.0,30-01-2020,0,0,0
12517,19726,not,Tunisia,34.0,9.0,31-01-2020,0,0,0
12518,19727,not,Tunisia,34.0,9.0,01-02-2020,0,0,0
12519,19728,not,Tunisia,34.0,9.0,02-02-2020,0,0,0
12520,19729,not,Tunisia,34.0,9.0,03-02-2020,0,0,0
12521,19730,not,Tunisia,34.0,9.0,04-02-2020,0,0,0
12522,19731,not,Tunisia,34.0,9.0,05-02-2020,0,0,0
12523,19732,not,Tunisia,34.0,9.0,06-02-2020,0,0,0
12524,19733,not,Tunisia,34.0,9.0,07-02-2020,0,0,0
12525,19734,not,Tunisia,34.0,9.0,08-02-2020,0,0,0
12526,19735,not,Tunisia,34.0,9.0,09-02-2020,0,0,0
12527,19736,not,Tunisia,34.0,9.0,10-02-2020,0,0,0
12528,19737,not,Tunisia,34.0,9.0,11-02-2020,0,0,0
12529,19738,not,Tunisia,34.0,9.0,12-02-2020,0,0,0
12530,19739,not,Tunisia,34.0,9.0,13-02-2020,0,0,0
12531,19740,not,Tunisia,34.0,9.0,14-02-2020,0,0,0
12532,19741,not,Tunisia,34.0,9.0,15-02-2020,0,0,0
12533,19742,not,Tunisia,34.0,9.0,16-02-2020,0,0,0
12534,19743,not,Tunisia,34.0,9.0,17-02-2020,0,0,0
12535,19744,not,Tunisia,34.0,9.0,18-02-2020,0,0,0
12536,19745,not,Tunisia,34.0,9.0,19-02-2020,0,0,0
12537,19746,not,Tunisia,34.0,9.0,20-02-2020,0,0,0
12538,19747,not,Tunisia,34.0,9.0,21-02-2020,0,0,0
12539,19748,not,Tunisia,34.0,9.0,22-02-2020,0,0,0
12540,19749,not,Tunisia,34.0,9.0,23-02-2020,0,0,0
12541,19750,not,Tunisia,34.0,9.0,24-02-2020,0,0,0
12542,19751,not,Tunisia,34.0,9.0,25-02-2020,0,0,0
12543,19752,not,Tunisia,34.0,9.0,26-02-2020,0,0,0
12544,19753,not,Tunisia,34.0,9.0,27-02-2020,0,0,0
12545,19754,not,Tunisia,34.0,9.0,28-02-2020,0,0,0
12546,19755,not,Tunisia,34.0,9.0,29-02-2020,0,0,0
12547,19756,not,Tunisia,34.0,9.0,01-03-2020,0,0,0
12548,19757,not,Tunisia,34.0,9.0,02-03-2020,0,0,0
12549,19758,not,Tunisia,34.0,9.0,03-03-2020,0,0,0
12550,19759,not,Tunisia,34.0,9.0,04-03-2020,1,0,0
12551,19760,not,Tunisia,34.0,9.0,05-03-2020,1,0,1
12552,19761,not,Tunisia,34.0,9.0,06-03-2020,1,0,1
12553,19762,not,Tunisia,34.0,9.0,07-03-2020,1,0,1
12554,19763,not,Tunisia,34.0,9.0,08-03-2020,2,0,1
12555,19764,not,Tunisia,34.0,9.0,09-03-2020,2,0,2
12556,19765,not,Tunisia,34.0,9.0,10-03-2020,5,0,2
12557,19766,not,Tunisia,34.0,9.0,11-03-2020,7,0,5
12558,19767,not,Tunisia,34.0,9.0,12-03-2020,7,0,7
12559,19768,not,Tunisia,34.0,9.0,13-03-2020,16,0,7
12560,19769,not,Tunisia,34.0,9.0,14-03-2020,18,0,16
12561,19770,not,Tunisia,34.0,9.0,15-03-2020,18,0,18
12562,19771,not,Tunisia,34.0,9.0,16-03-2020,20,0,18
12563,19772,not,Tunisia,34.0,9.0,17-03-2020,24,0,20
12564,19773,not,Tunisia,34.0,9.0,18-03-2020,29,0,24
12565,19774,not,Tunisia,34.0,9.0,19-03-2020,39,1,29
12566,19775,not,Tunisia,34.0,9.0,20-03-2020,54,1,39
12567,19810,not,Turkey,38.9637,35.2433,22-01-2020,0,0,2
12568,19811,not,Turkey,38.9637,35.2433,23-01-2020,0,0,0
12569,19812,not,Turkey,38.9637,35.2433,24-01-2020,0,0,0
12570,19813,not,Turkey,38.9637,35.2433,25-01-2020,0,0,0
12571,19814,not,Turkey,38.9637,35.2433,26-01-2020,0,0,0
12572,19815,not,Turkey,38.9637,35.2433,27-01-2020,0,0,0
12573,19816,not,Turkey,38.9637,35.2433,28-01-2020,0,0,0
12574,19817,not,Turkey,38.9637,35.2433,29-01-2020,0,0,0
12575,19818,not,Turkey,38.9637,35.2433,30-01-2020,0,0,0
12576,19819,not,Turkey,38.9637,35.2433,31-01-2020,0,0,0
12577,19820,not,Turkey,38.9637,35.2433,01-02-2020,0,0,0
12578,19821,not,Turkey,38.9637,35.2433,02-02-2020,0,0,0
12579,19822,not,Turkey,38.9637,35.2433,03-02-2020,0,0,0
12580,19823,not,Turkey,38.9637,35.2433,04-02-2020,0,0,0
12581,19824,not,Turkey,38.9637,35.2433,05-02-2020,0,0,0
12582,19825,not,Turkey,38.9637,35.2433,06-02-2020,0,0,0
12583,19826,not,Turkey,38.9637,35.2433,07-02-2020,0,0,0
12584,19827,not,Turkey,38.9637,35.2433,08-02-2020,0,0,0
12585,19828,not,Turkey,38.9637,35.2433,09-02-2020,0,0,0
12586,19829,not,Turkey,38.9637,35.2433,10-02-2020,0,0,0
12587,19830,not,Turkey,38.9637,35.2433,11-02-2020,0,0,0
12588,19831,not,Turkey,38.9637,35.2433,12-02-2020,0,0,0
12589,19832,not,Turkey,38.9637,35.2433,13-02-2020,0,0,0
12590,19833,not,Turkey,38.9637,35.2433,14-02-2020,0,0,0
12591,19834,not,Turkey,38.9637,35.2433,15-02-2020,0,0,0
12592,19835,not,Turkey,38.9637,35.2433,16-02-2020,0,0,0
12593,19836,not,Turkey,38.9637,35.2433,17-02-2020,0,0,0
12594,19837,not,Turkey,38.9637,35.2433,18-02-2020,0,0,0
12595,19838,not,Turkey,38.9637,35.2433,19-02-2020,0,0,0
12596,19839,not,Turkey,38.9637,35.2433,20-02-2020,0,0,0
12597,19840,not,Turkey,38.9637,35.2433,21-02-2020,0,0,0
12598,19841,not,Turkey,38.9637,35.2433,22-02-2020,0,0,0
12599,19842,not,Turkey,38.9637,35.2433,23-02-2020,0,0,0
12600,19843,not,Turkey,38.9637,35.2433,24-02-2020,0,0,0
12601,19844,not,Turkey,38.9637,35.2433,25-02-2020,0,0,0
12602,19845,not,Turkey,38.9637,35.2433,26-02-2020,0,0,0
12603,19846,not,Turkey,38.9637,35.2433,27-02-2020,0,0,0
12604,19847,not,Turkey,38.9637,35.2433,28-02-2020,0,0,0
12605,19848,not,Turkey,38.9637,35.2433,29-02-2020,0,0,0
12606,19849,not,Turkey,38.9637,35.2433,01-03-2020,0,0,0
12607,19850,not,Turkey,38.9637,35.2433,02-03-2020,0,0,0
12608,19851,not,Turkey,38.9637,35.2433,03-03-2020,0,0,0
12609,19852,not,Turkey,38.9637,35.2433,04-03-2020,0,0,0
12610,19853,not,Turkey,38.9637,35.2433,05-03-2020,0,0,0
12611,19854,not,Turkey,38.9637,35.2433,06-03-2020,0,0,0
12612,19855,not,Turkey,38.9637,35.2433,07-03-2020,0,0,0
12613,19856,not,Turkey,38.9637,35.2433,08-03-2020,0,0,0
12614,19857,not,Turkey,38.9637,35.2433,09-03-2020,0,0,0
12615,19858,not,Turkey,38.9637,35.2433,10-03-2020,0,0,0
12616,19859,not,Turkey,38.9637,35.2433,11-03-2020,1,0,0
12617,19860,not,Turkey,38.9637,35.2433,12-03-2020,1,0,1
12618,19861,not,Turkey,38.9637,35.2433,13-03-2020,5,0,1
12619,19862,not,Turkey,38.9637,35.2433,14-03-2020,5,0,5
12620,19863,not,Turkey,38.9637,35.2433,15-03-2020,6,0,5
12621,19864,not,Turkey,38.9637,35.2433,16-03-2020,18,0,6
12622,19865,not,Turkey,38.9637,35.2433,17-03-2020,47,1,18
12623,19866,not,Turkey,38.9637,35.2433,18-03-2020,98,1,47
12624,19867,not,Turkey,38.9637,35.2433,19-03-2020,192,3,98
12625,19868,not,Turkey,38.9637,35.2433,20-03-2020,359,4,192
12626,19903,Alabama,US,32.3182,-86.9023,22-01-2020,0,0,2
12627,19904,Alabama,US,32.3182,-86.9023,23-01-2020,0,0,0
12628,19905,Alabama,US,32.3182,-86.9023,24-01-2020,0,0,0
12629,19906,Alabama,US,32.3182,-86.9023,25-01-2020,0,0,0
12630,19907,Alabama,US,32.3182,-86.9023,26-01-2020,0,0,0
12631,19908,Alabama,US,32.3182,-86.9023,27-01-2020,0,0,0
12632,19909,Alabama,US,32.3182,-86.9023,28-01-2020,0,0,0
12633,19910,Alabama,US,32.3182,-86.9023,29-01-2020,0,0,0
12634,19911,Alabama,US,32.3182,-86.9023,30-01-2020,0,0,0
12635,19912,Alabama,US,32.3182,-86.9023,31-01-2020,0,0,0
12636,19913,Alabama,US,32.3182,-86.9023,01-02-2020,0,0,0
12637,19914,Alabama,US,32.3182,-86.9023,02-02-2020,0,0,0
12638,19915,Alabama,US,32.3182,-86.9023,03-02-2020,0,0,0
12639,19916,Alabama,US,32.3182,-86.9023,04-02-2020,0,0,0
12640,19917,Alabama,US,32.3182,-86.9023,05-02-2020,0,0,0
12641,19918,Alabama,US,32.3182,-86.9023,06-02-2020,0,0,0
12642,19919,Alabama,US,32.3182,-86.9023,07-02-2020,0,0,0
12643,19920,Alabama,US,32.3182,-86.9023,08-02-2020,0,0,0
12644,19921,Alabama,US,32.3182,-86.9023,09-02-2020,0,0,0
12645,19922,Alabama,US,32.3182,-86.9023,10-02-2020,0,0,0
12646,19923,Alabama,US,32.3182,-86.9023,11-02-2020,0,0,0
12647,19924,Alabama,US,32.3182,-86.9023,12-02-2020,0,0,0
12648,19925,Alabama,US,32.3182,-86.9023,13-02-2020,0,0,0
12649,19926,Alabama,US,32.3182,-86.9023,14-02-2020,0,0,0
12650,19927,Alabama,US,32.3182,-86.9023,15-02-2020,0,0,0
12651,19928,Alabama,US,32.3182,-86.9023,16-02-2020,0,0,0
12652,19929,Alabama,US,32.3182,-86.9023,17-02-2020,0,0,0
12653,19930,Alabama,US,32.3182,-86.9023,18-02-2020,0,0,0
12654,19931,Alabama,US,32.3182,-86.9023,19-02-2020,0,0,0
12655,19932,Alabama,US,32.3182,-86.9023,20-02-2020,0,0,0
12656,19933,Alabama,US,32.3182,-86.9023,21-02-2020,0,0,0
12657,19934,Alabama,US,32.3182,-86.9023,22-02-2020,0,0,0
12658,19935,Alabama,US,32.3182,-86.9023,23-02-2020,0,0,0
12659,19936,Alabama,US,32.3182,-86.9023,24-02-2020,0,0,0
12660,19937,Alabama,US,32.3182,-86.9023,25-02-2020,0,0,0
12661,19938,Alabama,US,32.3182,-86.9023,26-02-2020,0,0,0
12662,19939,Alabama,US,32.3182,-86.9023,27-02-2020,0,0,0
12663,19940,Alabama,US,32.3182,-86.9023,28-02-2020,0,0,0
12664,19941,Alabama,US,32.3182,-86.9023,29-02-2020,0,0,0
12665,19942,Alabama,US,32.3182,-86.9023,01-03-2020,0,0,0
12666,19943,Alabama,US,32.3182,-86.9023,02-03-2020,0,0,0
12667,19944,Alabama,US,32.3182,-86.9023,03-03-2020,0,0,0
12668,19945,Alabama,US,32.3182,-86.9023,04-03-2020,0,0,0
12669,19946,Alabama,US,32.3182,-86.9023,05-03-2020,0,0,0
12670,19947,Alabama,US,32.3182,-86.9023,06-03-2020,0,0,0
12671,19948,Alabama,US,32.3182,-86.9023,07-03-2020,0,0,0
12672,19949,Alabama,US,32.3182,-86.9023,08-03-2020,0,0,0
12673,19950,Alabama,US,32.3182,-86.9023,09-03-2020,0,0,0
12674,19951,Alabama,US,32.3182,-86.9023,10-03-2020,0,0,0
12675,19952,Alabama,US,32.3182,-86.9023,11-03-2020,0,0,0
12676,19953,Alabama,US,32.3182,-86.9023,12-03-2020,0,0,0
12677,19954,Alabama,US,32.3182,-86.9023,13-03-2020,5,0,0
12678,19955,Alabama,US,32.3182,-86.9023,14-03-2020,6,0,5
12679,19956,Alabama,US,32.3182,-86.9023,15-03-2020,12,0,6
12680,19957,Alabama,US,32.3182,-86.9023,16-03-2020,29,0,12
12681,19958,Alabama,US,32.3182,-86.9023,17-03-2020,39,0,29
12682,19959,Alabama,US,32.3182,-86.9023,18-03-2020,46,0,39
12683,19960,Alabama,US,32.3182,-86.9023,19-03-2020,78,0,46
12684,19961,Alabama,US,32.3182,-86.9023,20-03-2020,83,0,78
12685,19996,Alaska,US,61.3707,-152.4044,22-01-2020,0,0,2
12686,19997,Alaska,US,61.3707,-152.4044,23-01-2020,0,0,0
12687,19998,Alaska,US,61.3707,-152.4044,24-01-2020,0,0,0
12688,19999,Alaska,US,61.3707,-152.4044,25-01-2020,0,0,0
12689,20000,Alaska,US,61.3707,-152.4044,26-01-2020,0,0,0
12690,20001,Alaska,US,61.3707,-152.4044,27-01-2020,0,0,0
12691,20002,Alaska,US,61.3707,-152.4044,28-01-2020,0,0,0
12692,20003,Alaska,US,61.3707,-152.4044,29-01-2020,0,0,0
12693,20004,Alaska,US,61.3707,-152.4044,30-01-2020,0,0,0
12694,20005,Alaska,US,61.3707,-152.4044,31-01-2020,0,0,0
12695,20006,Alaska,US,61.3707,-152.4044,01-02-2020,0,0,0
12696,20007,Alaska,US,61.3707,-152.4044,02-02-2020,0,0,0
12697,20008,Alaska,US,61.3707,-152.4044,03-02-2020,0,0,0
12698,20009,Alaska,US,61.3707,-152.4044,04-02-2020,0,0,0
12699,20010,Alaska,US,61.3707,-152.4044,05-02-2020,0,0,0
12700,20011,Alaska,US,61.3707,-152.4044,06-02-2020,0,0,0
12701,20012,Alaska,US,61.3707,-152.4044,07-02-2020,0,0,0
12702,20013,Alaska,US,61.3707,-152.4044,08-02-2020,0,0,0
12703,20014,Alaska,US,61.3707,-152.4044,09-02-2020,0,0,0
12704,20015,Alaska,US,61.3707,-152.4044,10-02-2020,0,0,0
12705,20016,Alaska,US,61.3707,-152.4044,11-02-2020,0,0,0
12706,20017,Alaska,US,61.3707,-152.4044,12-02-2020,0,0,0
12707,20018,Alaska,US,61.3707,-152.4044,13-02-2020,0,0,0
12708,20019,Alaska,US,61.3707,-152.4044,14-02-2020,0,0,0
12709,20020,Alaska,US,61.3707,-152.4044,15-02-2020,0,0,0
12710,20021,Alaska,US,61.3707,-152.4044,16-02-2020,0,0,0
12711,20022,Alaska,US,61.3707,-152.4044,17-02-2020,0,0,0
12712,20023,Alaska,US,61.3707,-152.4044,18-02-2020,0,0,0
12713,20024,Alaska,US,61.3707,-152.4044,19-02-2020,0,0,0
12714,20025,Alaska,US,61.3707,-152.4044,20-02-2020,0,0,0
12715,20026,Alaska,US,61.3707,-152.4044,21-02-2020,0,0,0
12716,20027,Alaska,US,61.3707,-152.4044,22-02-2020,0,0,0
12717,20028,Alaska,US,61.3707,-152.4044,23-02-2020,0,0,0
12718,20029,Alaska,US,61.3707,-152.4044,24-02-2020,0,0,0
12719,20030,Alaska,US,61.3707,-152.4044,25-02-2020,0,0,0
12720,20031,Alaska,US,61.3707,-152.4044,26-02-2020,0,0,0
12721,20032,Alaska,US,61.3707,-152.4044,27-02-2020,0,0,0
12722,20033,Alaska,US,61.3707,-152.4044,28-02-2020,0,0,0
12723,20034,Alaska,US,61.3707,-152.4044,29-02-2020,0,0,0
12724,20035,Alaska,US,61.3707,-152.4044,01-03-2020,0,0,0
12725,20036,Alaska,US,61.3707,-152.4044,02-03-2020,0,0,0
12726,20037,Alaska,US,61.3707,-152.4044,03-03-2020,0,0,0
12727,20038,Alaska,US,61.3707,-152.4044,04-03-2020,0,0,0
12728,20039,Alaska,US,61.3707,-152.4044,05-03-2020,0,0,0
12729,20040,Alaska,US,61.3707,-152.4044,06-03-2020,0,0,0
12730,20041,Alaska,US,61.3707,-152.4044,07-03-2020,0,0,0
12731,20042,Alaska,US,61.3707,-152.4044,08-03-2020,0,0,0
12732,20043,Alaska,US,61.3707,-152.4044,09-03-2020,0,0,0
12733,20044,Alaska,US,61.3707,-152.4044,10-03-2020,0,0,0
12734,20045,Alaska,US,61.3707,-152.4044,11-03-2020,0,0,0
12735,20046,Alaska,US,61.3707,-152.4044,12-03-2020,0,0,0
12736,20047,Alaska,US,61.3707,-152.4044,13-03-2020,1,0,0
12737,20048,Alaska,US,61.3707,-152.4044,14-03-2020,1,0,1
12738,20049,Alaska,US,61.3707,-152.4044,15-03-2020,1,0,1
12739,20050,Alaska,US,61.3707,-152.4044,16-03-2020,1,0,1
12740,20051,Alaska,US,61.3707,-152.4044,17-03-2020,3,0,1
12741,20052,Alaska,US,61.3707,-152.4044,18-03-2020,6,0,3
12742,20053,Alaska,US,61.3707,-152.4044,19-03-2020,9,0,6
12743,20054,Alaska,US,61.3707,-152.4044,20-03-2020,12,0,9
12744,20089,Arizona,US,33.7298,-111.4312,22-01-2020,0,0,2
12745,20090,Arizona,US,33.7298,-111.4312,23-01-2020,0,0,0
12746,20091,Arizona,US,33.7298,-111.4312,24-01-2020,0,0,0
12747,20092,Arizona,US,33.7298,-111.4312,25-01-2020,0,0,0
12748,20093,Arizona,US,33.7298,-111.4312,26-01-2020,0,0,0
12749,20094,Arizona,US,33.7298,-111.4312,27-01-2020,0,0,0
12750,20095,Arizona,US,33.7298,-111.4312,28-01-2020,0,0,0
12751,20096,Arizona,US,33.7298,-111.4312,29-01-2020,0,0,0
12752,20097,Arizona,US,33.7298,-111.4312,30-01-2020,0,0,0
12753,20098,Arizona,US,33.7298,-111.4312,31-01-2020,0,0,0
12754,20099,Arizona,US,33.7298,-111.4312,01-02-2020,0,0,0
